Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al, Pergamon Press, NY (low energy)	Energy (MeV/u)3	2 - ATIMA 1.2  LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2  without LS-correction	Energy (MeV/u)5	4 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)6	5 - nuclear component of [1] - J.F.Ziegler et al	
0.050000	0.0787138	0.050000	0.0890801	0.050000	0.0831278	0.050000	0.0831278	0.050000	0.0888554	0.050000	0.000224684	
0.055000	0.0797523	0.055000	0.09101	0.055000	0.0845344	0.055000	0.0845344	0.055000	0.0908022	0.055000	0.000207737	
0.060000	0.080283	0.060000	0.0925627	0.060000	0.0856624	0.060000	0.0856624	0.060000	0.0923694	0.060000	0.000193337	
0.070000	0.0801177	0.070000	0.0946742	0.070000	0.0872044	0.070000	0.0872044	0.070000	0.0945041	0.070000	0.000170138	
0.080000	0.0787637	0.080000	0.0956641	0.080000	0.087962	0.080000	0.087962	0.080000	0.0955119	0.080000	0.000152222	
0.090000	0.0766704	0.090000	0.0957507	0.090000	0.0880983	0.090000	0.0880983	0.090000	0.0956128	0.090000	0.000137936	
0.100000	0.0741784	0.100000	0.0951269	0.100000	0.0877451	0.100000	0.0877451	0.100000	0.0950007	0.100000	0.000126257	
0.120000	0.0688744	0.120000	0.0923935	0.120000	0.0859813	0.120000	0.0859813	0.120000	0.0922852	0.120000	0.000108265	
0.140000	0.0639 	0.140000	0.0885087	0.140000	0.0833176	0.140000	0.0833176	0.140000	0.0884137	0.140000	9.50087e-05	
0.160000	0.0595816	0.160000	0.0841611	0.160000	0.0801843	0.160000	0.0801843	0.160000	0.0840763	0.160000	8.48081e-05	
0.180000	0.055933	0.180000	0.079763	0.180000	0.0768615	0.180000	0.0768615	0.180000	0.0796863	0.180000	7.66986e-05	
0.200000	0.052863	0.200000	0.0755389	0.200000	0.0735258	0.200000	0.0735258	0.200000	0.0754688	0.200000	7.00864e-05	
0.250000	0.0470328	0.250000	0.0662838	0.250000	0.0657209	0.250000	0.0657209	0.250000	0.066226	0.250000	5.7861e-05	
0.300000	0.0428758	0.300000	0.0589624	0.300000	0.0590735	0.300000	0.0590735	0.300000	0.0589129	0.300000	4.94376e-05	
0.350000	0.0396837	0.350000	0.053215	0.350000	0.0535872	0.350000	0.0535872	0.350000	0.0531717	0.350000	4.32593e-05	
0.400000	0.0370952	0.400000	0.0486407	0.400000	0.0490785	0.400000	0.0490785	0.400000	0.0486022	0.400000	3.85221e-05	
0.450000	0.0349167	0.450000	0.0449277	0.450000	0.0453471	0.450000	0.0453471	0.450000	0.0448929	0.450000	3.47673e-05	
0.500000	0.0330365	0.500000	0.0418523	0.500000	0.0422233	0.500000	0.0422233	0.500000	0.0418205	0.500000	3.17136e-05	
0.600000	0.0299151	0.600000	0.0370321	0.600000	0.0372993	0.600000	0.0372993	0.600000	0.0370051	0.600000	2.7038e-05	
0.700000	0.0273993	0.700000	0.0333931	0.700000	0.0335853	0.700000	0.0335853	0.700000	0.0333695	0.700000	2.36176e-05	
0.800000	0.0253126	0.800000	0.0305188	0.800000	0.0306671	0.800000	0.0306671	0.800000	0.0304978	0.800000	2.10005e-05	
0.900000	0.0235471	0.900000	0.0281721	0.900000	0.028299	0.900000	0.028299	0.900000	0.0281532	0.900000	1.89298e-05	
1.000000	0.0220303	1.000000	0.0262083	1.000000	0.0263281	1.000000	0.0263281	1.000000	0.026191	1.000000	1.72484e-05	
1.250000	0.0190239	1.250000	0.0224276	1.250000	0.0225608	1.250000	0.0225608	1.250000	0.0224135	1.250000	1.41571e-05	
1.500000	0.0167842	1.500000	0.0196835	1.500000	0.0198441	1.500000	0.0198441	1.500000	0.0196714	1.500000	1.20416e-05	
1.750000	0.0150456	1.750000	0.0175838	1.750000	0.0177716	1.750000	0.0177716	1.750000	0.0175733	1.750000	1.04982e-05	
2.000000	0.0136537	2.000000	0.0159176	2.000000	0.0161286	2.000000	0.0161286	2.000000	0.0159083	2.000000	9.31995e-06	
2.250000	0.0125124	2.250000	0.0145591	2.250000	0.0147888	2.250000	0.0147888	2.250000	0.0145507	2.250000	8.38949e-06	
2.500000	0.0115082	2.500000	0.013428	2.500000	0.0136722	2.500000	0.0136722	2.500000	0.0134204	2.500000	7.63515e-06	
3.000000	0.0100487	3.000000	0.0116475	3.000000	0.0119113	3.000000	0.0119113	3.000000	0.011641	3.000000	6.48464e-06	
3.500000	0.00894107	3.500000	0.0103055	3.500000	0.0105802	3.500000	0.0105802	3.500000	0.0102998	3.500000	5.64668e-06	
4.000000	0.00806927	4.000000	0.00925497	4.000000	0.009535	4.000000	0.009535	4.000000	0.00924996	4.000000	5.00786e-06	
4.500000	0.00736381	4.500000	0.0084087	4.500000	0.00869045	4.500000	0.00869045	4.500000	0.0084042	4.500000	4.50398e-06	
5.000000	0.0067803	5.000000	0.00771138	5.000000	0.00799256	5.000000	0.00799256	5.000000	0.00770728	5.000000	4.09589e-06	
5.500000	0.00628901	5.500000	0.0071262	5.500000	0.00740533	5.500000	0.00740533	5.500000	0.00712244	5.500000	3.75832e-06	
6.000000	0.00586925	6.000000	0.00662767	6.000000	0.00690381	6.000000	0.00690381	6.000000	0.00662419	6.000000	3.47424e-06	
6.500000	0.00550616	6.500000	0.00619755	6.500000	0.00647009	6.500000	0.00647009	6.500000	0.00619432	6.500000	3.23172e-06	
7.000000	0.00518876	7.000000	0.00582243	7.000000	0.00609099	7.000000	0.00609099	7.000000	0.00581941	7.000000	3.02213e-06	
7.500000	0.00490876	7.500000	0.00549222	7.500000	0.00575659	7.500000	0.00575659	7.500000	0.00548938	7.500000	2.83912e-06	
8.000000	0.0046598	8.000000	0.00519917	8.000000	0.00545925	8.000000	0.00545925	8.000000	0.00519649	8.000000	2.67788e-06	
8.500000	0.00443689	8.500000	0.00493723	8.500000	0.00519299	8.500000	0.00519299	8.500000	0.0049347	8.500000	2.53467e-06	
9.000000	0.00423606	9.000000	0.00470163	9.000000	0.00495307	9.000000	0.00495307	9.000000	0.00469923	9.000000	2.40661e-06	
9.500000	0.00405412	9.500000	0.00448851	9.500000	0.0047357	9.500000	0.0047357	9.500000	0.00448622	9.500000	2.29137e-06	
10.000000	0.00388847	10.000000	0.00444633	10.000000	0.00453776	10.000000	0.00453776	10.000000	0.00444415	10.000000	2.1871e-06	
11.000000	0.00359787	11.000000	0.00412019	11.000000	0.00418625	11.000000	0.00418628	11.000000	0.00411819	11.000000	2.00567e-06	
12.000000	0.00335108	12.000000	0.00384175	12.000000	0.00388831	12.000000	0.00388837	12.000000	0.00383989	12.000000	1.85308e-06	
13.000000	0.00313872	13.000000	0.00360113	13.000000	0.00363257	13.000000	0.00363261	13.000000	0.00359941	13.000000	1.7229e-06	
14.000000	0.00295393	14.000000	0.00339103	14.000000	0.00341064	14.000000	0.00341063	14.000000	0.00338942	14.000000	1.61046e-06	
15.000000	0.00279158	15.000000	0.00320592	15.000000	0.00321615	15.000000	0.00321616	15.000000	0.0032044	15.000000	1.51233e-06	
16.000000	0.00264774	16.000000	0.00304153	16.000000	0.00304443	16.000000	0.00304439	16.000000	0.0030401	16.000000	1.42591e-06	
17.000000	0.00251937	17.000000	0.00289452	17.000000	0.00289173	17.000000	0.0028916	17.000000	0.00289317	17.000000	1.34919e-06	
18.000000	0.00240406	18.000000	0.00276223	18.000000	0.00275501	18.000000	0.00275483	18.000000	0.00276095	18.000000	1.28061e-06	
19.000000	0.00229987	19.000000	0.00264253	19.000000	0.0026319	19.000000	0.00263172	19.000000	0.00264131	19.000000	1.21892e-06	
20.000000	0.00220524	20.000000	0.00253368	20.000000	0.00252054	20.000000	0.00252035	20.000000	0.00253252	20.000000	1.16313e-06	
21.000000	0.00211888	21.000000	0.00243425	21.000000	0.00241935	21.000000	0.00241915	21.000000	0.00243314	21.000000	1.1124e-06	
22.000000	0.00203975	22.000000	0.00234305	22.000000	0.00232702	22.000000	0.00232683	22.000000	0.00234198	22.000000	1.06609e-06	
23.000000	0.00196695	23.000000	0.00225908	23.000000	0.00224249	23.000000	0.00224229	23.000000	0.00225805	23.000000	1.02361e-06	
24.000000	0.00189973	24.000000	0.0021815	24.000000	0.00216491	24.000000	0.00216463	24.000000	0.00218052	24.000000	9.84523e-07	
25.000000	0.00183747	25.000000	0.0021096	25.000000	0.00209347	25.000000	0.00209307	25.000000	0.00210865	25.000000	9.4842e-07	
27.000000	0.00172574	27.000000	0.00198048	27.000000	0.0019662	27.000000	0.0019657	27.000000	0.0019796	27.000000	8.83889e-07	
29.000000	0.00162829	29.000000	0.00186778	29.000000	0.00185641	29.000000	0.00185591	29.000000	0.00186695	29.000000	8.27878e-07	
31.000000	0.00154249	31.000000	0.0017685	31.000000	0.00175939	31.000000	0.00175889	31.000000	0.00176772	31.000000	7.78786e-07	
33.000000	0.00146633	33.000000	0.00168036	33.000000	0.00167199	33.000000	0.00167152	33.000000	0.00167963	33.000000	7.3539e-07	
35.000000	0.00139825	35.000000	0.00160156	35.000000	0.00159381	35.000000	0.00159339	35.000000	0.00160086	35.000000	6.96743e-07	
38.000000	0.00130863	38.000000	0.00149781	38.000000	0.00149107	38.000000	0.0014905	38.000000	0.00149716	38.000000	6.46082e-07	
41.000000	0.00123121	41.000000	0.00140821	41.000000	0.00140219	41.000000	0.00140161	41.000000	0.00140761	41.000000	6.02528e-07	
44.000000	0.00116363	44.000000	0.00133001	44.000000	0.00132453	44.000000	0.00132399	44.000000	0.00132945	44.000000	5.64669e-07	
47.000000	0.00110407	47.000000	0.00126114	47.000000	0.00125611	47.000000	0.0012556	47.000000	0.00126061	47.000000	5.31443e-07	
50.000000	0.00105118	50.000000	0.00120001	50.000000	0.00119534	50.000000	0.00119487	50.000000	0.00119951	50.000000	5.02041e-07	
55.000000	0.000974995	55.000000	0.00111204	55.000000	0.00110784	55.000000	0.0011074	55.000000	0.00111158	55.000000	4.5988e-07	
60.000000	0.000910668	60.000000	0.00103786	60.000000	0.00103403	60.000000	0.00103359	60.000000	0.00103743	60.000000	4.24468e-07	
65.000000	0.000855583	65.000000	0.000974428	65.000000	0.000970947	65.000000	0.000970435	65.000000	0.000974034	65.000000	3.94289e-07	
70.000000	0.000807845	70.000000	0.000919548	70.000000	0.000916217	70.000000	0.000915751	70.000000	0.00091918	70.000000	3.68251e-07	
75.000000	0.000766048	75.000000	0.000871579	75.000000	0.000868364	75.000000	0.000867924	75.000000	0.000871233	75.000000	3.45548e-07	
80.000000	0.000729126	80.000000	0.000829279	80.000000	0.00082614	80.000000	0.000825724	80.000000	0.000828953	80.000000	3.2557e-07	
85.000000	0.000696255	85.000000	0.000791689	85.000000	0.000788598	85.000000	0.000788205	85.000000	0.000791381	85.000000	3.07851e-07	
90.000000	0.000666789	90.000000	0.000758057	90.000000	0.000754997	90.000000	0.00075462	90.000000	0.000757765	90.000000	2.92023e-07	
95.000000	0.000640214	95.000000	0.000727782	95.000000	0.000724823	95.000000	0.000724375	95.000000	0.000727504	95.000000	2.77796e-07	
100.000000	0.000616115	100.000000	0.000700381	100.000000	0.00069742	100.000000	0.000696992	100.000000	0.000700116	100.000000	2.64936e-07	
105.000000	0.000594153	105.000000	0.00067546	105.000000	0.000672488	105.000000	0.000672078	105.000000	0.000675207	105.000000	2.53253e-07	
110.000000	0.00057405	110.000000	0.000652693	110.000000	0.000649707	110.000000	0.000649312	110.000000	0.00065245	110.000000	2.4259e-07	
115.000000	0.000555573	115.000000	0.00063181	115.000000	0.000628805	115.000000	0.000628425	115.000000	0.000631578	115.000000	2.32819e-07	
120.000000	0.000538529	120.000000	0.000612585	120.000000	0.000609559	120.000000	0.000609193	120.000000	0.000612362	120.000000	2.2383e-07	
125.000000	0.000522752	125.000000	0.000594827	125.000000	0.00059178	125.000000	0.000591425	125.000000	0.000594611	125.000000	2.15533e-07	
130.000000	0.000508103	130.000000	0.000578372	130.000000	0.000575302	130.000000	0.000574959	130.000000	0.000578164	130.000000	2.07849e-07	
135.000000	0.000494463	135.000000	0.000563081	135.000000	0.000559982	135.000000	0.000559656	135.000000	0.00056288	135.000000	2.00712e-07	
140.000000	0.000481727	140.000000	0.000548833	140.000000	0.000545746	140.000000	0.000545397	140.000000	0.000548639	140.000000	1.94065e-07	
145.000000	0.000469806	145.000000	0.000535526	145.000000	0.000532459	145.000000	0.000532078	145.000000	0.000535338	145.000000	1.87859e-07	
150.000000	0.000458624	150.000000	0.000523068	150.000000	0.000519978	150.000000	0.000519609	150.000000	0.000522886	150.000000	1.82051e-07	
155.000000	0.000442878	155.000000	0.00051138	155.000000	0.000508266	155.000000	0.000507911	155.000000	0.000511204	155.000000	1.76603e-07	
160.000000	0.000433649	160.000000	0.000500393	160.000000	0.000497263	160.000000	0.000496914	160.000000	0.000500221	160.000000	1.71482e-07	
165.000000	0.000424946	165.000000	0.000490044	165.000000	0.000486898	165.000000	0.000486557	165.000000	0.000489878	165.000000	1.6666e-07	
170.000000	0.000416725	170.000000	0.000480281	170.000000	0.000477119	170.000000	0.000476787	170.000000	0.000480119	170.000000	1.62111e-07	
175.000000	0.000408946	175.000000	0.000471053	175.000000	0.000467879	175.000000	0.000467554	175.000000	0.000470896	175.000000	1.57812e-07	
180.000000	0.000401574	180.000000	0.000462319	180.000000	0.000459133	180.000000	0.000458815	180.000000	0.000462166	180.000000	1.53742e-07	
185.000000	0.000394577	185.000000	0.00045404	185.000000	0.000450844	185.000000	0.000450532	185.000000	0.00045389	185.000000	1.49885e-07	
190.000000	0.000387927	190.000000	0.00044618	190.000000	0.000442977	190.000000	0.000442671	190.000000	0.000446034	190.000000	1.46222e-07	
195.000000	0.000381599	195.000000	0.00043871	195.000000	0.000435496	195.000000	0.000435199	195.000000	0.000438567	195.000000	1.4274e-07	
200.000000	0.00037557	200.000000	0.0004316	200.000000	0.000428379	200.000000	0.00042809	200.000000	0.00043146	200.000000	1.39426e-07	
210.000000	0.000364325	210.000000	0.000418362	210.000000	0.000415179	210.000000	0.000414856	210.000000	0.000418229	210.000000	1.33253e-07	
220.000000	0.000354048	220.000000	0.00040629	220.000000	0.000403115	220.000000	0.000402793	220.000000	0.000406162	220.000000	1.2762e-07	
230.000000	0.000344618	230.000000	0.000395237	230.000000	0.000392062	230.000000	0.000391753	230.000000	0.000395114	230.000000	1.2246e-07	
240.000000	0.000335934	240.000000	0.000385079	240.000000	0.000381912	240.000000	0.000381612	240.000000	0.000384961	240.000000	1.17713e-07	
250.000000	0.000327909	250.000000	0.000375712	250.000000	0.000372558	250.000000	0.000372266	250.000000	0.000375599	250.000000	1.13333e-07	
260.000000	0.000320472	260.000000	0.000367049	260.000000	0.00036391	260.000000	0.000363626	260.000000	0.00036694	260.000000	1.09276e-07	
270.000000	0.00031356	270.000000	0.000359014	270.000000	0.000355893	270.000000	0.000355616	270.000000	0.000358908	270.000000	1.0551e-07	
280.000000	0.000307119	280.000000	0.00035154	280.000000	0.000348441	280.000000	0.000348171	280.000000	0.000351438	280.000000	1.02002e-07	
290.000000	0.000301103	290.000000	0.000344573	290.000000	0.000341494	290.000000	0.000341234	290.000000	0.000344474	290.000000	9.87279e-08	
300.000000	0.000295472	300.000000	0.000338062	300.000000	0.000335028	300.000000	0.000334756	300.000000	0.000337966	300.000000	9.56639e-08	
310.000000	0.000290189	310.000000	0.000331966	310.000000	0.000328984	310.000000	0.000328693	310.000000	0.000331873	310.000000	9.27903e-08	
320.000000	0.000285223	320.000000	0.000326246	320.000000	0.000323293	320.000000	0.000323008	320.000000	0.000326156	320.000000	9.00898e-08	
330.000000	0.000280548	330.000000	0.000320869	330.000000	0.000317945	330.000000	0.000317668	330.000000	0.000320782	330.000000	8.7547e-08	
340.000000	0.000276139	340.000000	0.000315807	340.000000	0.000312915	340.000000	0.000312643	340.000000	0.000315722	340.000000	8.51483e-08	
350.000000	0.000271973	350.000000	0.000311032	350.000000	0.000308174	350.000000	0.000307906	350.000000	0.000310949	350.000000	8.28818e-08	
360.000000	0.000268032	360.000000	0.000306522	360.000000	0.000303698	360.000000	0.000303435	360.000000	0.000306441	360.000000	8.07366e-08	
370.000000	0.000264298	370.000000	0.000302255	370.000000	0.000299439	370.000000	0.000299181	370.000000	0.000302177	370.000000	7.87032e-08	
380.000000	0.000260756	380.000000	0.000298214	380.000000	0.000295408	380.000000	0.000295153	380.000000	0.000298137	380.000000	7.6773e-08	
390.000000	0.000257391	390.000000	0.000294381	390.000000	0.000291586	390.000000	0.000291335	390.000000	0.000294306	390.000000	7.49382e-08	
400.000000	0.000254192	400.000000	0.000290741	400.000000	0.000287958	400.000000	0.000287711	400.000000	0.000290668	400.000000	7.31918e-08	
410.000000	0.000251146	410.000000	0.000287281	410.000000	0.000284512	410.000000	0.000284268	410.000000	0.000287209	410.000000	7.15275e-08	
420.000000	0.000248243	420.000000	0.000283987	420.000000	0.000281234	420.000000	0.000280993	420.000000	0.000283917	420.000000	6.99397e-08	
430.000000	0.000245473	430.000000	0.000280849	430.000000	0.000278112	430.000000	0.000277874	430.000000	0.000280781	430.000000	6.8423e-08	
440.000000	0.000242828	440.000000	0.000277857	440.000000	0.000275133	440.000000	0.000274901	440.000000	0.00027779	440.000000	6.69728e-08	
450.000000	0.000240301	450.000000	0.000275	450.000000	0.000272294	450.000000	0.000272065	450.000000	0.000274935	450.000000	6.55848e-08	
460.000000	0.000237883	460.000000	0.000272271	460.000000	0.000269592	460.000000	0.000269356	460.000000	0.000272207	460.000000	6.4255e-08	
470.000000	0.000235568	470.000000	0.000269661	470.000000	0.000267015	470.000000	0.000266767	470.000000	0.000269599	470.000000	6.29797e-08	
480.000000	0.00023335	480.000000	0.000267164	480.000000	0.000264544	480.000000	0.000264291	480.000000	0.000267102	480.000000	6.17557e-08	
490.000000	0.000231223	490.000000	0.000264772	490.000000	0.000262172	490.000000	0.00026192	490.000000	0.000264711	490.000000	6.05799e-08	
500.000000	0.000229183	500.000000	0.000262479	500.000000	0.000259895	500.000000	0.000259649	500.000000	0.00026242	500.000000	5.94494e-08	
520.000000	0.000225341	520.000000	0.00025817	520.000000	0.000255623	520.000000	0.000255382	520.000000	0.000258113	520.000000	5.73143e-08	
540.000000	0.00022179	540.000000	0.000254195	540.000000	0.000251686	540.000000	0.000251449	540.000000	0.00025414	540.000000	5.53318e-08	
560.000000	0.000218501	560.000000	0.00025052	560.000000	0.000248048	560.000000	0.000247815	560.000000	0.000250467	560.000000	5.34861e-08	
580.000000	0.000215448	580.000000	0.000247115	580.000000	0.000244678	580.000000	0.000244449	580.000000	0.000247063	580.000000	5.17632e-08	
600.000000	0.000212608	600.000000	0.000243952	600.000000	0.00024155	600.000000	0.000241325	600.000000	0.000243902	600.000000	5.01512e-08	
620.000000	0.000209962	620.000000	0.000241011	620.000000	0.000238641	620.000000	0.000238419	620.000000	0.000240962	620.000000	4.86396e-08	
640.000000	0.000207493	640.000000	0.000238269	640.000000	0.000235931	640.000000	0.000235712	640.000000	0.000238222	640.000000	4.72192e-08	
660.000000	0.000205185	660.000000	0.00023571	660.000000	0.0002334	660.000000	0.000233184	660.000000	0.000235664	660.000000	4.58819e-08	
680.000000	0.000203024	680.000000	0.000233318	680.000000	0.000231032	680.000000	0.000230821	680.000000	0.000233273	680.000000	4.46206e-08	
700.000000	0.000201	700.000000	0.000231078	700.000000	0.000228821	700.000000	0.000228608	700.000000	0.000231035	700.000000	4.34288e-08	
720.000000	0.000199101	720.000000	0.000228979	720.000000	0.000226755	720.000000	0.000226533	720.000000	0.000228937	720.000000	4.2301e-08	
740.000000	0.000197317	740.000000	0.00022701	740.000000	0.000224814	740.000000	0.000224584	740.000000	0.000226969	740.000000	4.12321e-08	
760.000000	0.00019564	760.000000	0.00022516	760.000000	0.000222981	760.000000	0.000222752	760.000000	0.00022512	760.000000	4.02175e-08	
780.000000	0.000194063	780.000000	0.00022342	780.000000	0.000221252	780.000000	0.000221028	780.000000	0.000223381	780.000000	3.92531e-08	
800.000000	0.000192577	800.000000	0.000221783	800.000000	0.000219624	800.000000	0.000219403	800.000000	0.000221744	800.000000	3.83353e-08	
820.000000	0.000191177	820.000000	0.00022024	820.000000	0.000218089	820.000000	0.000217869	820.000000	0.000220203	820.000000	3.74608e-08	
840.000000	0.000189857	840.000000	0.000218786	840.000000	0.000216639	840.000000	0.000216421	840.000000	0.00021875	840.000000	3.66264e-08	
860.000000	0.000188612	860.000000	0.000217415	860.000000	0.000215269	860.000000	0.000215053	860.000000	0.000217379	860.000000	3.58296e-08	
880.000000	0.000187437	880.000000	0.00021612	880.000000	0.000213972	880.000000	0.000213758	880.000000	0.000216085	880.000000	3.50677e-08	
900.000000	0.000186327	900.000000	0.000214897	900.000000	0.000212745	900.000000	0.000212532	900.000000	0.000214863	900.000000	3.43386e-08	
920.000000	0.000185278	920.000000	0.000213742	920.000000	0.000211581	920.000000	0.00021137	920.000000	0.000213708	920.000000	3.364e-08	
940.000000	0.000184288	940.000000	0.00021265	940.000000	0.000210478	940.000000	0.000210268	940.000000	0.000212617	940.000000	3.29702e-08	
960.000000	0.000183351	960.000000	0.000211616	960.000000	0.000209431	960.000000	0.000209222	960.000000	0.000211584	960.000000	3.23274e-08	
980.000000	0.000182466	980.000000	0.000210639	980.000000	0.000208436	980.000000	0.000208229	980.000000	0.000210607	980.000000	3.17099e-08	
1000.000000	0.000181629	1000.000000	0.000209714	1000.000000	0.000207491	1000.000000	0.000207286	1000.000000	0.000209683	1000.000000	3.11162e-08	
1020.000000	0.000180838	1020.000000	0.000208839	1020.000000	0.000206593	1020.000000	0.000206388	1020.000000	0.000208808	1020.000000	3.05451e-08	
1040.000000	0.000180091	1040.000000	0.00020801	1040.000000	0.000205738	1040.000000	0.000205535	1040.000000	0.00020798	1040.000000	2.99952e-08	
1060.000000	0.000179384	1060.000000	0.000207225	1060.000000	0.000204924	1060.000000	0.000204722	1060.000000	0.000207195	1060.000000	2.94653e-08	
1080.000000	0.000178715	1080.000000	0.000206481	1080.000000	0.000204149	1080.000000	0.000203948	1080.000000	0.000206452	1080.000000	2.89544e-08	
1100.000000	0.000178084	1100.000000	0.000205778	1100.000000	0.00020341	1100.000000	0.000203211	1100.000000	0.000205749	1100.000000	2.84614e-08	
1120.000000	0.000177487	1120.000000	0.000205111	1120.000000	0.000202706	1120.000000	0.000202508	1120.000000	0.000205083	1120.000000	2.79855e-08	
1140.000000	0.000176924	1140.000000	0.00020448	1140.000000	0.000202035	1140.000000	0.000201837	1140.000000	0.000204452	1140.000000	2.75257e-08	
1160.000000	0.000176392	1160.000000	0.000203882	1160.000000	0.000201395	1160.000000	0.000201197	1160.000000	0.000203855	1160.000000	2.70812e-08	
1180.000000	0.000175891	1180.000000	0.000203317	1180.000000	0.000200783	1180.000000	0.000200587	1180.000000	0.00020329	1180.000000	2.66513e-08	
1200.000000	0.000175418	1200.000000	0.000202782	1200.000000	0.000200199	1200.000000	0.000200003	1200.000000	0.000202755	1200.000000	2.62352e-08	
1220.000000	0.000174972	1220.000000	0.000202275	1220.000000	0.00019964	1220.000000	0.000199447	1220.000000	0.00020225	1220.000000	2.58323e-08	
1240.000000	0.000174553	1240.000000	0.000201797	1240.000000	0.000199106	1240.000000	0.000198914	1240.000000	0.000201771	1240.000000	2.5442e-08	
1260.000000	0.000174158	1260.000000	0.000201344	1260.000000	0.000198596	1260.000000	0.000198406	1260.000000	0.000201319	1260.000000	2.50637e-08	
1280.000000	0.000173788	1280.000000	0.000200917	1280.000000	0.000198109	1280.000000	0.00019792	1280.000000	0.000200892	1280.000000	2.46967e-08	
1300.000000	0.00017344	1300.000000	0.000200513	1300.000000	0.000197645	1300.000000	0.000197455	1300.000000	0.000200489	1300.000000	2.43407e-08	
1320.000000	0.000173114	1320.000000	0.000200133	1320.000000	0.000197201	1320.000000	0.00019701	1320.000000	0.000200109	1320.000000	2.39952e-08	
1340.000000	0.00017281	1340.000000	0.000199774	1340.000000	0.000196778	1340.000000	0.000196585	1340.000000	0.00019975	1340.000000	2.36595e-08	
1360.000000	0.000172525	1360.000000	0.000199436	1360.000000	0.000196373	1360.000000	0.000196178	1360.000000	0.000199412	1360.000000	2.33335e-08	
1380.000000	0.00017226	1380.000000	0.000199118	1380.000000	0.000195986	1380.000000	0.000195788	1380.000000	0.000199095	1380.000000	2.30166e-08	
1400.000000	0.000172013	1400.000000	0.000198819	1400.000000	0.000195616	1400.000000	0.000195415	1400.000000	0.000198796	1400.000000	2.27084e-08	
1420.000000	0.000171784	1420.000000	0.000198538	1420.000000	0.000195261	1420.000000	0.000195058	1420.000000	0.000198516	1420.000000	2.24086e-08	
1440.000000	0.000171572	1440.000000	0.000198275	1440.000000	0.000194921	1440.000000	0.000194716	1440.000000	0.000198253	1440.000000	2.21169e-08	
1460.000000	0.000171376	1460.000000	0.000198029	1460.000000	0.000194595	1460.000000	0.000194389	1460.000000	0.000198007	1460.000000	2.18329e-08	
1480.000000	0.000171197	1480.000000	0.000197799	1480.000000	0.000194281	1480.000000	0.000194076	1480.000000	0.000197778	1480.000000	2.15563e-08	
1500.000000	0.000171033	1500.000000	0.000197585	1500.000000	0.000193981	1500.000000	0.000193776	1500.000000	0.000197564	1500.000000	2.12868e-08	
1520.000000	0.000170883	1520.000000	0.000197386	1520.000000	0.000193693	1520.000000	0.000193488	1520.000000	0.000197365	1520.000000	2.10242e-08	
1540.000000	0.000170748	1540.000000	0.000197201	1540.000000	0.000193417	1540.000000	0.000193213	1540.000000	0.00019718	1540.000000	2.07682e-08	
1560.000000	0.000170626	1560.000000	0.00019703	1560.000000	0.000193152	1560.000000	0.000192949	1560.000000	0.000197009	1560.000000	2.05186e-08	
