    0.00   0.16569E-06 
    2.00   0.16942E-06 
    4.00   0.18063E-06 
    6.00   0.19928E-06 
    8.00   0.22517E-06 
   10.00   0.25765E-06 
   12.00   0.29547E-06 
   14.00   0.33661E-06 
   16.00   0.37833E-06 
   18.00   0.41727E-06 
   20.00   0.44978E-06 
   22.00   0.47231E-06 
   24.00   0.48189E-06 
   26.00   0.47646E-06 
   28.00   0.45530E-06 
   30.00   0.41908E-06 
   32.00   0.36999E-06 
   34.00   0.31146E-06 
   36.00   0.24791E-06 
   38.00   0.18432E-06 
   40.00   0.12569E-06 
   42.00   0.76637E-07 
   44.00   0.40899E-07 
   46.00   0.21007E-07 
   48.00   0.18072E-07 
   50.00   0.31701E-07 
   52.00   0.60080E-07 
   54.00   0.10018E-06 
   56.00   0.14810E-06 
   58.00   0.19942E-06 
   60.00   0.24972E-06 
   62.00   0.29489E-06 
   64.00   0.33156E-06 
   66.00   0.35735E-06 
   68.00   0.37099E-06 
   70.00   0.37239E-06 
   72.00   0.36249E-06 
   74.00   0.34313E-06 
   76.00   0.31677E-06 
   78.00   0.28621E-06 
   80.00   0.25427E-06 
   82.00   0.22360E-06 
   84.00   0.19639E-06 
   86.00   0.17431E-06 
   88.00   0.15835E-06 
   90.00   0.14892E-06 
   92.00   0.14581E-06 
   94.00   0.14834E-06 
   96.00   0.15548E-06 
   98.00   0.16599E-06 
  100.00   0.17853E-06 
  102.00   0.19180E-06 
  104.00   0.20464E-06 
  106.00   0.21608E-06 
  108.00   0.22541E-06 
  110.00   0.23215E-06 
  112.00   0.23609E-06 
  114.00   0.23723E-06 
  116.00   0.23576E-06 
  118.00   0.23202E-06 
  120.00   0.22642E-06 
  122.00   0.21944E-06 
  124.00   0.21156E-06 
  126.00   0.20325E-06 
  128.00   0.19492E-06 
  130.00   0.18692E-06 
  132.00   0.17954E-06 
  134.00   0.17299E-06 
  136.00   0.16740E-06 
  138.00   0.16285E-06 
  140.00   0.15935E-06 
  142.00   0.15687E-06 
  144.00   0.15536E-06 
  146.00   0.15472E-06 
  148.00   0.15483E-06 
  150.00   0.15559E-06 
  152.00   0.15687E-06 
  154.00   0.15855E-06 
  156.00   0.16052E-06 
  158.00   0.16267E-06 
  160.00   0.16491E-06 
  162.00   0.16716E-06 
  164.00   0.16934E-06 
  166.00   0.17138E-06 
  168.00   0.17325E-06 
  170.00   0.17489E-06 
  172.00   0.17628E-06 
  174.00   0.17738E-06 
  176.00   0.17818E-06 
  178.00   0.17867E-06 
