180
Hydrogen
0.0001  20.46622089318
0.000123111  20.45534330411
0.0001495397  20.44479941189
0.0001813991  20.43439733004
0.0002132585  20.42573052214
0.0002531544  20.41658618449
0.0002930504  20.4088099999
0.0003418519  20.4006506431
0.0003906535  20.39359924508
0.0004496277  20.3861862125
0.000508602  20.37969960786
0.0005784139  20.37294114223
0.0006482258  20.36696178393
0.0007298269  20.36074793808
0.000811428  20.35520705816
0.001  20.34354300322
0.001138267  20.30222924734
0.001288833  20.26189422651
0.001452245  20.22321532796
0.001629032  20.18609992723
0.00202506  20.11588891515
0.002481141  20.0506704075
0.003002791  19.98952169265
0.003593504  19.93216002765
0.004257798  19.87812610395
0.005  19.82645211733
0.006034926  19.66107082475
0.007207047  19.5057048366
0.008525727  19.35967800204
0.01  19.22153614456
0.01206215  18.92057209092
0.01440269  18.63943558038
0.02  18.12960940847
0.02464048  17.63113001346
0.03  17.17288257774
0.035  16.71338937158
0.045  15.92276683634
0.055  15.21350214726
0.065  14.57368221427
0.09  13.22601849062
0.11  12.33293831737
0.14  11.25504543373
0.16  10.65204515793
0.19  9.884190191539
0.24  8.878080472866
0.3  7.96785764346
0.34  7.485047186393
0.4  6.891235805794
0.46  6.411728021445
0.55  5.841250518174
0.65  5.350436404543
0.75  4.961127520302
0.85  4.642921466592
1.  4.25862196039
1.1  4.0471
1.2  3.8625
1.3  3.6992
1.4  3.5533
1.5  3.4219
1.6  3.3025
1.7  3.1934
1.8  3.0931
1.9  3.0003
2.  2.9142
2.1  2.8339
2.2  2.7588
2.3  2.6883
2.4  2.6219
2.5  2.5592
2.6  2.4999
2.7  2.4436
2.8  2.3902
2.9  2.3393
3.  2.2907
3.2  2.1999
3.4  2.1166
3.6  2.0398
3.8  1.9686
4.  1.9024
4.2  1.8406
4.4  1.7828
4.6  1.7286
4.8  1.6775
5.  1.6294
5.2  1.583544516217
5.4  1.540638627047
5.5  1.5202
5.6  1.499846352019
5.8  1.460986149251
6.  1.4244
6.2  1.389030836115
6.4  1.355621779022
6.5  1.3396
6.6  1.323642368547
6.8  1.292987066643
7.  1.2639
7.5  1.1959
8.  1.1345
8.5  1.0786
9.  1.0277
9.5  0.98106
10.  0.93816
10.5  0.89857
11.  0.86194
11.5  0.82793
12.  0.79628
12.5  0.76676
13.  0.73915
13.5  0.71329
14.  0.689
14.5  0.66615
15.  0.64462
15.5  0.62429
16.  0.60507
16.5  0.5868037565286
17.  0.56961
17.5  0.5531658723878
18.  0.53764
18.5  0.5227535194258
19.  0.50866
19.5  0.4951201308797
21.  0.45815
22.  0.43602
23.  0.41565
24.  0.39687
25.  0.3795
26.  0.36345
27.  0.34811
28.  0.33295
29.  0.31891
30.  0.305669
32.  0.28348
34.  0.263949
35.  0.255034127976
36.  0.246659
38.  0.231271
40.  0.217505
42.  0.205128
44.  0.193958
45.  0.1887745242461
46.  0.183839
48.  0.174641
50.  0.166253
52.  0.158578
54.  0.151538
55.  0.1482352136213
56.  0.145062
58.  0.139092
60.  0.133575
62.  0.128464
64.  0.123719
65.  0.121476519229
66.  0.119308
68.  0.115197
70.  0.111361
72.  0.107774
74.  0.104415
75.  0.1028174393243
76.  0.101265
78.  0.0983076
80.  0.0955269
82.  0.0929089
84.  0.0904409
85.  0.08926185334509
86.  0.0881117
88.  0.0859108
90.  0.0838285
92.  0.0818563
94.  0.0799866
95.  0.0790899
96.  0.0782124
98.  0.0765276
100.  0.0749262
126.  0.0570000
159.  0.0480000
200.  0.0420000
251.  0.0370000
316.  0.0340000
398.  0.0340000
999.  0.0320000

